ARI,ARI_col,HUL,HUL_col,CARI,TIME
1.0,1.0,0.940902061290871,0.9888242173867312,1.0,1305.1174137592316
1.0,1.0,0.9270864178819548,0.991165732630969,1.0,1948.677190065384
1.0,1.0,0.9312893975453902,0.9922209788023144,1.0,1483.8401670455933
1.0,1.0,0.932501358041835,0.9895692339871976,1.0,1579.1237540245056
1.0,1.0,0.9324107747587448,0.9910843537097114,1.0,1882.234977006912
1.0,1.0,0.9327837075119256,0.9874063856887256,1.0,1205.9253778457642
1.0,1.0,0.933655586207217,0.991592926078368,1.0,1350.9528050422668
1.0,1.0,0.9372729244499802,0.9868822308070248,1.0,1312.172968864441
1.0,1.0,0.9249264693309354,0.9903314291928004,1.0,1528.925538063049
1.0,1.0,0.935133665147916,0.991536282733074,1.0,1153.6521382331848
1.0,1.0,0.9333845922438913,0.9925483110795288,1.0,1289.8843598365784
1.0,1.0,0.9333628969293384,0.9905899686306028,1.0,1667.8361070156095
1.0,1.0,0.92590751344599,0.9861823437970568,1.0,1428.189565896988
1.0,1.0,0.9334071480965134,0.9921108284864414,1.0,1212.377700805664
1.0,1.0,0.9316371607845332,0.9880542191886535,1.0,1796.7023720741272
1.0,1.0,0.9326449718271924,0.9895626171619156,1.0,1438.948825120926
1.0,1.0,0.9383885644020928,0.9886925018471469,1.0,1420.331040143967
1.0,1.0,0.9334885154479912,0.991135031364966,1.0,1936.3373749256132
1.0,1.0,0.9366603724615749,0.992837120867134,1.0,1229.2973890304563
1.0,1.0,0.9387197812605924,0.991339211305506,1.0,1967.6941437721248
1.0,1.0,0.9346966943472506,0.9904799833651976,1.0,1377.8427968025208
1.0,1.0,0.9326126184150956,0.9890131271029918,1.0,1514.8085799217224
1.0,1.0,0.9357411518808948,0.991524601241098,1.0,1641.8188219070437
1.0,1.0,0.930587757118366,0.98921563751767,1.0,1321.4773182868958
1.0,1.0,0.9375862260752512,0.9890524681490792,1.0,1230.4156517982483
1.0,1.0,0.9303640176888346,0.9923622113756349,1.0,2172.169705867768
1.0,1.0,0.9336246761801464,0.9918205692544916,1.0,2497.4076640605927
1.0,1.0,0.9349393652460356,0.9913170378511348,1.0,1589.9245028495789
1.0,1.0,0.9327966275660614,0.9927379409643804,1.0,1386.5526950359344
1.0,1.0,0.937200347751438,0.9935778578173964,1.0,2211.571567296982
1.0,1.0,0.9341564402344856,0.9915550681805998,1.0,1851.4586741924288
1.0,1.0,0.928237338502821,0.994110269893312,1.0,1650.8819909095764
1.0,1.0,0.9370273234198832,0.991786401990552,1.0,1352.932389974594
1.0,1.0,0.9297737546844724,0.9902452583155504,1.0,1763.9894351959229
1.0,1.0,0.935000142191531,0.9907182817395976,1.0,1777.1726608276367
1.0,1.0,0.9349192827901912,0.9901202525609062,1.0,2434.409633159637
1.0,1.0,0.9301186757606756,0.9924657137312212,1.0,1746.211786985397
1.0,1.0,0.93278904209008,0.9917350839103272,1.0,1307.0628259181976
1.0,1.0,0.9266646908484208,0.988943958496222,1.0,1342.466089963913
1.0,1.0,0.9294267866883932,0.990198821824358,1.0,1386.6438562870026
1.0,1.0,0.934284175404947,0.9902912693647804,1.0,1385.1720638275146
1.0,1.0,0.9338743988222136,0.9935579000941918,1.0,1390.4929327964785
1.0,1.0,0.9386547792268044,0.991953911958692,1.0,2182.371915102005
1.0,1.0,0.935102412196621,0.9920935376471436,1.0,1272.8381831645966
1.0,1.0,0.9384102568462038,0.9909426164778414,1.0,1432.699226140976
1.0,1.0,0.9289707248621658,0.989217921940594,1.0,2581.770780801773
1.0,1.0,0.927463684400108,0.9908908748981292,1.0,2530.760089874268
1.0,1.0,0.9323141666334096,0.9910200496897456,1.0,1666.591385126114
1.0,1.0,0.9289190955257404,0.9909141439317212,1.0,1557.741600036621
1.0,1.0,0.9257693625671236,0.9909171006886296,1.0,2515.657137155533
1.0,1.0,0.9356004926993834,0.991161880883481,1.0,1079.3854830265043
1.0,1.0,0.9268446580286016,0.993106336642542,1.0,1981.2823650836945
1.0,1.0,0.9338691863969308,0.9891798106357428,1.0,1924.277545928955
1.0,1.0,0.9262183299827588,0.9909980365768324,1.0,1900.0979578495023
1.0,1.0,0.9345069755502606,0.9899975041989578,1.0,1741.489512205124
1.0,1.0,0.935945524907916,0.9901412617829066,1.0,1083.0199129581451
1.0,1.0,0.9301491044974391,0.990039236140625,1.0,1632.9981389045715
1.0,1.0,0.9313716343869406,0.9909782450612384,1.0,1623.6800827980042
1.0,1.0,0.9373680065376802,0.988037646706876,1.0,1266.93980884552
1.0,1.0,0.93316793819946,0.9890047572656526,1.0,1408.0193321704865
1.0,1.0,0.938072432136582,0.9874104389846152,1.0,1807.997060060501
1.0,1.0,0.9362363436454554,0.9899266848568742,1.0,1738.3410711288452
1.0,1.0,0.9357567508643776,0.990701348983994,1.0,1732.5138852596283
1.0,1.0,0.9338451442607892,0.989229415906676,1.0,1513.35777926445
1.0,1.0,0.934746369847376,0.9929662556055868,1.0,1372.211420059204
1.0,1.0,0.9281462227719354,0.9853880942783144,1.0,1354.611048936844
1.0,1.0,0.9308684575657844,0.993294631174725,1.0,2806.4760448932648
1.0,1.0,0.9355281910379796,0.9919766696441606,1.0,1547.1407198905945
1.0,1.0,0.9372733788289778,0.9887966239297428,1.0,1458.0195178985596
1.0,1.0,0.9370631694526635,0.9913984269354066,1.0,1705.9724838733673
1.0,1.0,0.9307634319872252,0.99189660680432,1.0,1737.9722702503204
1.0,1.0,0.9281310392391986,0.9895920730229266,1.0,1629.5547940731049
1.0,1.0,0.9469442595748974,0.992270079294862,1.0,1269.4483740329742
1.0,1.0,0.9265806679777226,0.9891683399817024,1.0,2027.6923642158508
1.0,1.0,0.9394150901914622,0.9892049241268884,1.0,2551.812805175781
1.0,1.0,0.9354550297391232,0.992384814023529,1.0,1354.5621991157532
1.0,1.0,0.9342457761267003,0.9908229997420344,1.0,1520.3736717700958
1.0,1.0,0.924403154869134,0.9896769029048476,1.0,1546.9213559627533
1.0,1.0,0.9391615880661368,0.9927656941249098,1.0,2568.9665882587437
1.0,1.0,0.936191574614488,0.989813360170132,1.0,2643.55788397789
1.0,1.0,0.9335903276629148,0.9915711126538992,1.0,1168.088322877884
1.0,1.0,0.9347445546888936,0.9911608942273916,1.0,2703.8900079727173
1.0,1.0,0.926611925467416,0.9928266079604556,1.0,2209.3506350517277
1.0,1.0,0.9340181250036348,0.9894965124532032,1.0,1749.9052958488464
1.0,1.0,0.9316789750246358,0.9898426982437968,1.0,1467.7745831012726
1.0,1.0,0.9305613150088212,0.9877147433699308,1.0,2538.526209831238
1.0,1.0,0.9350825499944432,0.9920389816701056,1.0,3066.5382058620453
1.0,1.0,0.9281141874793556,0.9915649149314638,1.0,3037.31463766098
1.0,1.0,0.9370725045980852,0.9911150744415066,1.0,1475.9367790222168
1.0,1.0,0.931250599372844,0.9934527559925496,1.0,2137.6390171051025
1.0,1.0,0.93590490634116,0.990287542287288,1.0,2494.0420479774475
1.0,1.0,0.9323390433938236,0.9901073052323844,1.0,2150.93231010437
1.0,1.0,0.9364166444680015,0.9926723502261188,1.0,1365.2157928943634
1.0,1.0,0.9355714460936112,0.9904509478488484,1.0,1692.9073107242584
1.0,1.0,0.9363979471545132,0.9915572903630242,1.0,1395.3511221408844
1.0,1.0,0.929386728308654,0.9919634004432604,1.0,1383.3805038928986
1.0,1.0,0.9325289938058502,0.9881711093212174,1.0,2498.0551900863647
1.0,1.0,0.9274015250055396,0.9923584576717692,1.0,1226.0933754444122
1.0,1.0,0.9350150035034176,0.9888528762251232,1.0,1140.446827173233
1.0,1.0,0.931801467916471,0.9925981592602902,1.0,1224.5839040279388
