ARI,ARI_col,HUL,HUL_col,CARI,TIME
0.2966423790718802,0.5129583413323094,0.6562485466501954,0.7609303899690875,0.308936944480875,2.19173002243042
0.3736297490832997,0.366382085955838,0.6594121895729058,0.692214028183106,0.2733464757753734,1.8753647804260252
0.3436696869079108,0.4765330368626425,0.6700648804163747,0.7288082947460689,0.3165498699085001,1.9299862384796145
0.2575358501609599,0.7077140835102619,0.6255889915888551,0.8010815583476485,0.3755867768727444,1.4247198104858398
0.2210717059280352,0.3836273334475081,0.6434901386051154,0.6858853256292794,0.2117786260769511,2.1756412982940674
0.2779474516429484,0.5844025157232704,0.6406923836928519,0.7777614233925912,0.3145319469304797,2.345729112625122
0.3051008920065818,0.4654268001907486,0.6443185909534956,0.701812167365663,0.2821693827340453,2.2987189292907715
0.3436696869079108,0.4338207969921525,0.6718137021181234,0.7366979822605663,0.2971807141754406,2.399525880813598
0.4438557084989153,0.5341572262272571,0.7005114553197824,0.7598297296283051,0.3865135496606988,1.9625389575958248
0.2648566342833858,0.5565395808470992,0.6425622880967916,0.768121452578397,0.297880248823394,2.512303113937378
0.3395687777026519,0.3749582916249583,0.668452294220431,0.6959721186433894,0.2636719126471241,1.47804594039917
0.2932672449401074,0.4570354340175312,0.6505399481132251,0.7468751604467001,0.2729055724966822,2.275161027908325
0.414976720628056,0.5863853764004455,0.6773881831527435,0.7640303876577047,0.399563446411093,1.475498914718628
0.2993756831360344,0.5852084535333462,0.6292893172717127,0.7760967207235983,0.3421277014064902,2.602670907974243
0.4198585287869829,0.7333895483340901,0.6764377907062256,0.829981233401411,0.4573191504703598,2.3582918643951416
0.2182385035074045,0.4875822766176687,0.6456146376148097,0.750015969537866,0.2480862294154311,1.2923409938812256
0.180503583433754,0.5099445578020981,0.6236239079377088,0.7238518350612839,0.2384369213047167,1.998984813690185
0.3716030122686389,0.6132009420151486,0.6723836258025682,0.7682904621393277,0.3864588955260208,2.12762713432312
0.3504830375196585,0.4472463006741966,0.6574924748782676,0.733332702542633,0.3066520287214793,2.1969709396362305
0.4438557084989153,0.6976714016994228,0.6857787348675918,0.8059998599299203,0.4686467915555773,2.6686558723449707
0.2564467136301945,0.4017552828902522,0.635458803103589,0.7160221210438151,0.2352499415599137,2.8998379707336426
0.3427724369454799,0.7077140835102619,0.6666443039989585,0.8255170127438441,0.4004429630247906,1.770932912826538
0.1921642193328589,0.5129583413323094,0.6280824225457557,0.7474594386809343,0.2450287450556501,2.03763198852539
0.3787849061539468,0.4415590093339454,0.6549504479387754,0.7232082094423811,0.3061887406429348,1.8900489807128904
0.3395687777026519,0.6132009420151486,0.6513353656096719,0.7813582414767574,0.3719643877806075,2.056868076324463
0.3999772740185217,0.5129583413323094,0.6732866356877197,0.7651877274468248,0.355433519661021,1.8287580013275144
0.3863632042286996,0.5255098758283472,0.6867396964557282,0.7517881562742235,0.355594619971523,2.148887157440185
0.3436696869079108,0.6132009420151486,0.675927605578267,0.7749544766841412,0.3741147742260186,1.787024974822998
0.3633509907788895,0.690884584447488,0.6641209241969952,0.8020946197638467,0.4059390944832844,1.6251649856567385
0.1903530881751007,0.678254942058623,0.6121823491273362,0.8163588537531709,0.3016613001725414,2.082120895385742
0.3836273334475081,0.4973830015548693,0.6681631335653428,0.740881542188305,0.3440103185468878,2.4838290214538574
0.3297930105775287,0.5862446117223187,0.6689070285912435,0.7788839340946693,0.3434406173368293,1.5779950618743896
0.296151166840822,0.39184959228024,0.6543319668386258,0.6791918423390415,0.2498526144150716,1.6071600914001465
0.3395687777026519,0.4852712186173503,0.6617704025600191,0.7438640749262939,0.315434773402814,1.9985740184783936
0.2273401716018321,0.5963453710920585,0.6467446574819293,0.7925750195319247,0.2943035243915206,1.750949144363403
0.3999772740185217,0.4324893182631391,0.6780916062178,0.7078141015945156,0.3158989909283302,1.94925594329834
0.3863632042286996,0.4246827095630365,0.6721681582275782,0.7151653373974919,0.3090954546427036,2.151434898376465
0.4438557084989153,0.5996128236220137,0.688733472062008,0.7850104067298257,0.4173315455785863,2.389713764190674
0.3436696869079108,0.4630991198346226,0.6393401363234521,0.7376093027753802,0.3071931237622605,1.8434770107269287
0.3918218577367731,0.5889624145537138,0.6737133867906618,0.7744886857920458,0.3915281206054976,1.3824200630187988
0.3836273334475081,0.2588996763754045,0.6798314164615051,0.6244613041328804,0.2255385196095159,1.916316032409668
0.3836273334475081,0.5565408326999409,0.6670043248394453,0.784475024508332,0.3663324053785927,1.8640429973602293
0.3395687777026519,0.4801379513385065,0.6799145829860225,0.7301290148302115,0.311148354424015,1.9220929145812988
0.3836273334475081,0.6943406124991802,0.6679917755294467,0.794698276856558,0.4376859876729329,2.3097527027130127
0.1737526205450733,0.3875940083286717,0.6131253439478452,0.714019728058195,0.1942815360712734,2.2807157039642334
0.3395687777026519,0.5914419818568332,0.6679040484503949,0.7801609439023205,0.3607436221201068,2.2911880016326904
0.3836273334475081,0.3894031949954867,0.6800862178497604,0.728219446679025,0.288713416718144,1.850674152374268
0.2125191366410073,0.4087014124837062,0.627526466525517,0.7023665514304511,0.2179409280039551,1.623297929763794
0.4329654667668188,0.3968343934336755,0.6949291049596777,0.6978410947721725,0.3127713962566409,1.661741018295288
0.3918218577367731,0.591629471505272,0.6779952084163758,0.7884028706833833,0.3904468901611449,2.319178819656372
0.3863632042286996,0.5770204437636948,0.6755303339610207,0.7741432758151477,0.3784212025610667,1.617930889129639
0.4370575561711295,0.740357235309345,0.6959900698064772,0.8320615691100548,0.4852519603584589,2.673910856246948
0.3692838988805463,0.5460643124876702,0.6547011482233589,0.7755913508242622,0.3588627246233215,2.373219966888428
0.3888487396798283,0.4736415247364152,0.6682833764546634,0.7327159191765791,0.3245458011990272,2.088031053543091
0.3281219841729396,0.4868913857677903,0.6592800229395107,0.7395333670469972,0.3027003764077724,1.7572059631347656
0.2966423790718802,0.5919566395663957,0.6278920527018819,0.7628322285743805,0.3467049516669223,1.8029348850250244
0.3876571246439172,0.5803117770426586,0.6746763506994234,0.7527436108549228,0.379713562466382,2.5224649906158447
0.3092895462739732,0.6381605658482381,0.6507015964621966,0.7761369171612789,0.3531495167137705,1.8200438022613523
0.3766346237117866,0.4501682630080248,0.6644086442361912,0.7389181755011544,0.3097800300245392,1.5887470245361328
0.3129786488032626,0.5769429462938854,0.620778901111785,0.7554789737503581,0.3389310794616369,1.6427719593048096
0.3836273334475081,0.2884269951244547,0.6759938090215116,0.6406026842611083,0.2400614378638963,2.072687864303589
0.357837145684186,0.5914419818568332,0.6729002083401996,0.7862384139678744,0.3679425114417237,2.299102306365967
0.4329654667668188,0.5852084535333462,0.6846869164319103,0.7792891289137991,0.405411745373535,1.87377405166626
0.3582063523205371,0.4839876372723088,0.6582243030787556,0.7360708656627137,0.3147079840255289,2.414345979690552
0.3012887495646116,0.6275878411857214,0.6395785955165929,0.8181071559254138,0.3444593792751571,2.2018439769744877
0.1404406902583136,0.3613695647708834,0.6013833792700134,0.6708805751385478,0.1695167540631957,2.254894256591797
0.4800972348830142,0.5243445692883895,0.6958243432521014,0.7438599130964857,0.3971856584491365,1.9880259037017824
0.2105832657053082,0.3664543786970053,0.6329846380440047,0.6741701130227462,0.2031456109541526,1.51643705368042
0.2628647614132421,0.5770204437636948,0.641383801853536,0.780214559516198,0.3050259111773981,1.9911201000213623
0.3381996505270278,0.4663732124477148,0.673944714482174,0.7271222779856131,0.3100136272623047,2.442586898803711
0.3836273334475081,0.2611107661098346,0.6746249506641033,0.6543754283376956,0.2294090904211574,1.476606845855713
0.4329654667668188,0.3518658280922432,0.6936436565245343,0.6809794810240828,0.2912333574799196,1.9806358814239504
0.3129786488032626,0.4839876372723088,0.640241197132181,0.7376210178555109,0.3084474937368393,2.0623059272766118
0.4329654667668188,0.5248116393868537,0.697500614906804,0.7372533968344963,0.377826462922023,2.357372760772705
0.3863632042286996,0.4919669522376997,0.6697793188972905,0.7446727842321108,0.3420726225961802,2.159193992614746
0.1965300564026678,0.5049580472921434,0.6284243524385371,0.7572503545248588,0.2447424657351028,2.016853094100952
0.4438557084989153,0.3968343934336755,0.6851056498252146,0.6997809010713899,0.3173355368015653,2.120450019836426
0.3918218577367731,0.3693875338753387,0.6823477794281145,0.7046471257822639,0.2853857712263069,2.294171094894409
0.3999772740185217,0.7077140835102619,0.6723663975225715,0.8220648131678435,0.4489649308824763,1.4915649890899658
0.3237853450337583,0.4673530504732551,0.63963261681554,0.7317627957971726,0.3053502865273489,2.2799413204193115
0.2650492402008739,0.7761517615176152,0.6313304360453915,0.8292292402491174,0.3817603361256911,2.5081191062927246
0.3918218577367731,0.5945410284581745,0.6674646947666263,0.7740414280605297,0.3916635821364932,1.5760681629180908
0.385255231590929,0.6436275778755717,0.6705955624487183,0.8127403658942356,0.3973542753291412,2.025681734085083
0.4107908100658851,0.6663226028428273,0.6778522352264105,0.798801605808579,0.4358037949636211,1.5404198169708252
0.3395687777026519,0.4570354340175312,0.6662824441539195,0.7502552251111296,0.3060685348471012,1.8437418937683103
0.3504830375196585,0.4986702990205617,0.6570476792904577,0.7390912426866265,0.3286943381812078,1.8216609954833984
0.3836273334475081,0.6460025559382243,0.6674181954535134,0.7885988813737413,0.4127184319177499,2.291743040084839
0.3868170955371533,0.3745583038869258,0.6824954666806744,0.6916042739872352,0.2818212105150079,2.4111900329589844
0.2537061922740556,0.678254942058623,0.6396117617325081,0.7873188498449668,0.3396554929744284,2.0737006664276123
0.3863632042286996,0.4364456357563767,0.6750592802783368,0.732761109850394,0.3129005478347612,2.495176315307617
0.3836273334475081,0.4228629882999808,0.6799374339601703,0.7280028790663247,0.3055604924693706,2.823625087738037
0.3787849061539468,0.2821005443483829,0.6707638364619192,0.6655836636570293,0.2427495047688352,1.9306559562683103
0.4370575561711295,0.6576599982679484,0.6908013653467094,0.7839923112583997,0.4453220787688479,1.920581102371216
0.4329654667668188,0.5871427637172193,0.6936361512781815,0.7563782291304464,0.4095509061239222,1.7133710384368896
0.3918218577367731,0.614528753476939,0.6782442058965323,0.7928654474110806,0.4013178576933824,2.1702752113342285
0.4329654667668188,0.4443609179561068,0.6901241596120666,0.7153753181311009,0.3350008823717557,1.8189380168914795
0.3836273334475081,0.5369397418434196,0.6792139082729178,0.7635496523994098,0.3608747688737405,2.340669870376587
0.4329654667668188,0.6519946724170737,0.6879613789276816,0.8149836091991054,0.4358646091551938,1.7890849113464355
0.4315992292870905,0.5290350877192982,0.6877339315086732,0.743657855228368,0.3809928561743065,1.6935958862304688
