ARI,ARI_col,HUL,HUL_col,CARI,TIME
0.9495627013875187,0.9495627013875187,0.6854279609874354,0.8920175722870842,0.9279466315978132,1179.3476648330688
1.0,1.0,0.6994164869577291,0.879095262184535,1.0,1234.2438671588898
0.9016666666666666,1.0,0.7010708485599202,0.9003112157195599,0.9285912698412698,1303.020789861679
0.9495627013875187,1.0,0.6836918694805844,0.9043876952104102,0.9633828228678852,1006.6523201465608
1.0,1.0,0.6890608038933972,0.9128324007021094,1.0,1107.8563241958618
0.9495627013875187,1.0,0.6839540262079822,0.9075874824030044,0.9633828228678852,1203.1943142414093
1.0,1.0,0.705095222583747,0.9176938185638938,1.0,1171.109147787094
1.0,1.0,0.6917173302633678,0.9101665958900794,1.0,1159.5683982372284
1.0,1.0,0.7236129981103029,0.9022380853509586,1.0,1062.011914730072
0.9018474739514928,1.0,0.6826827299266798,0.9001785107425356,0.9287995326951972,1338.1359059810638
1.0,1.0,0.6869113623413372,0.91030920324104,1.0,1104.5400528907776
0.9495627013875187,1.0,0.6801154406140144,0.9007104781412211,0.9633828228678852,1736.1565630435944
0.9495627013875187,1.0,0.6889991858322605,0.8985655273145523,0.9633828228678852,939.7534811496736
1.0,1.0,0.6774737902220718,0.9073949706794158,1.0,1343.0889031887054
0.9495627013875187,1.0,0.6917000866729683,0.9117249941708988,0.9633828228678852,1028.197125673294
1.0,1.0,0.685534952042273,0.8885280074088595,1.0,1212.4248099327087
1.0,1.0,0.6908995618524562,0.8809967131131872,1.0,1231.7565970420835
1.0,1.0,0.6801734385025084,0.9167675093146512,1.0,935.6624109745026
1.0,1.0,0.68134368519732,0.9076637780149572,1.0,1163.7481949329376
1.0,1.0,0.6793580951355638,0.8972399594008056,1.0,1164.1895759105682
1.0,1.0,0.6900056641071535,0.9033218090459674,1.0,1143.886884212494
0.9495627013875187,1.0,0.70820351577006,0.9031613353696476,0.9633828228678852,1149.1057679653168
1.0,1.0,0.6914305792118165,0.911099135532286,1.0,1232.8771879673004
