ARI,ARI_col,HUL,HUL_col,CARI,TIME
0.5585527308795308,0.7183310444052057,0.5571873709985034,0.7083378357180834,0.5347258732178994,5.267381191253662
0.5574359928088773,0.8104137976260738,0.5373247038934569,0.6396114250212054,0.5872845419637234,2.913851022720337
0.5539887798644053,0.8088608703265914,0.6053330723155892,0.6673371083551434,0.5787654386583628,4.275187015533447
0.4702710928498446,0.727209282037861,0.5386551110031479,0.6944357834644256,0.485896776197953,6.877910137176514
0.5914419818568332,0.6763322884012539,0.5433504049605515,0.6779079902305525,0.5331544226243234,6.612183809280396
0.4974879789550855,0.8088608703265914,0.5379178743027928,0.6979416428463666,0.5436992444676191,4.459540367126465
0.5914419818568332,0.9018474739514928,0.5274469268044786,0.6934498543432634,0.6563401880438917,5.799149036407471
0.6663226028428273,0.9018474739514928,0.5577806325741264,0.692083313169328,0.703853053445494,3.8050289154052734
0.5574903802256571,0.8136842105263158,0.6075746487149163,0.6589430088938688,0.5830903803900435,3.009085893630981
0.631337700806469,0.7590469326694185,0.5474613517312459,0.6811487819039674,0.6001098400830797,6.795345783233643
0.5197020871221962,0.5653704068026318,0.5487690047122455,0.672540425085278,0.4342987066296778,3.8113861083984375
0.727209282037861,0.5933874203960569,0.5869305449362774,0.6792683482084906,0.5590929162770178,5.178874254226685
0.4920138249790375,0.5273423894113549,0.5089655369431181,0.6383790477678535,0.4046334757081016,3.650665044784546
0.600702475798852,0.768718656242472,0.5537019920549171,0.6851653794155914,0.5877009028688934,4.111677885055542
0.5350307439161687,0.7077140835102619,0.5505038109371553,0.7242129542612643,0.5148085306793215,5.271789789199829
0.5350307439161687,0.674173785486237,0.5775934072971778,0.6260706879164382,0.4978718751183872,6.079282999038696
0.5861262665627436,0.5612574525745258,0.556968261602643,0.6636981395077344,0.4670110822436537,5.855111122131348
0.4634970122109639,0.6291746052602764,0.5353521672091648,0.6525395557719744,0.4356002212777073,3.1729092597961426
0.6663226028428273,0.6791587499181027,0.4812192658701849,0.629400937932908,0.575989620164092,6.615337133407593
0.4543071891177681,0.6241874823365725,0.5476842490723848,0.6719338545792257,0.4281035153719573,3.838898897171021
0.6207116033352428,0.8564476885644768,0.5444741318831099,0.6911162023964545,0.6496929714686578,3.401384115219116
0.740357235309345,0.8539955762871472,0.5542001939000095,0.6881634756646627,0.7243485400446794,4.5970728397369385
0.583093431038995,0.8136842105263158,0.555381296883794,0.6798028295932693,0.5989698168639228,4.62751579284668
0.5565408326999409,0.6288332127748186,0.566750868389856,0.6280041572820709,0.488470746337977,3.013899087905884
0.50526496386369,0.6204431736954967,0.5264362835676186,0.6855381587106653,0.4549621446884072,6.68523097038269
0.5826869243754942,0.6951801713426199,0.5879895671015134,0.7104774145122558,0.537311996579844,4.556701183319092
0.6014820643976654,0.7697774289887298,0.5583038878383999,0.6495738451555123,0.5866818203231321,6.7905683517456055
0.5190112828539751,0.900510259947879,0.5602919838330942,0.7082453821378331,0.6022699706319316,4.807078838348389
0.5565408326999409,0.856974382493612,0.5446896268881011,0.7174529585858158,0.6087216319500959,5.32007908821106
0.5842818428184282,0.9018474739514928,0.526270692703661,0.6967211040210526,0.6474992198342108,6.767703056335449
0.6181724048666839,0.8104137976260738,0.5550395560726484,0.6954861798763888,0.6205951386746981,6.208915948867798
0.6874632136550912,0.8104137976260738,0.5711880364629132,0.7415344488995217,0.663587628839951,4.072150230407715
